text,location,device,command,input_text,location_encoded,device_encoded
,书房,风扇,0,麻烦关闭书房的风扇吗,0.0,6.0
,书房,音响,1,可以，书房的音响打开,0.0,5.0
,书房,音响,1,书房的音响打开好吗,0.0,5.0
,书房,音响,1,书房的音响打开吗,0.0,5.0
,书房,音响,1,书房的音响打开，行吗,0.0,5.0
,书房,音响,1,请书房的音响打开行吗,0.0,5.0
,书房,音响,1,能否书房的音响打开吗,0.0,5.0
,书房,音响,1,请书房的音响打开吗,0.0,5.0
,书房,音响,1,请，书房的音响打开,0.0,5.0
,书房,音响,1,可以书房的音响打开吗,0.0,5.0
,书房,音响,1,麻烦书房的音响打开好吗,0.0,5.0
,书房,音响,1,书房的音响打开一下,0.0,5.0
,书房,音响,1,能否书房的音响打开好吗,0.0,5.0
,书房,音响,1,麻烦书房的音响打开,0.0,5.0
,书房,音响,1,可以书房的音响打开,0.0,5.0
,书房,音响,1,能否书房的音响打开,0.0,5.0
,书房,音响,1,帮我书房的音响打开,0.0,5.0
,书房,音响,1,帮我书房的音响打开好吗,0.0,5.0
,书房,音响,1,麻烦书房的音响打开一下,0.0,5.0
,书房,音响,1,帮我，书房的音响打开,0.0,5.0
,书房,音响,1,帮我书房的音响打开行吗,0.0,5.0
,书房,音响,1,可以书房的音响打开行吗,0.0,5.0
,书房,音响,1,书房的音响打开行吗,0.0,5.0
,书房,音响,1,书房的音响打开，好吗,0.0,5.0
,书房,音响,1,能否书房的音响打开行吗,0.0,5.0
,书房,音响,1,请书房的音响打开好吗,0.0,5.0
,书房,音响,1,能否，书房的音响打开,0.0,5.0
,书房,音响,1,可以书房的音响打开一下,0.0,5.0
,书房,音响,1,书房的音响打开,0.0,5.0
,书房,音响,1,麻烦，书房的音响打开,0.0,5.0
,书房,音响,1,麻烦书房的音响打开吗,0.0,5.0
,书房,音响,1,帮我书房的音响打开一下,0.0,5.0
,书房,音响,1,请书房的音响打开,0.0,5.0
,书房,音响,1,书房的音响打开，吗,0.0,5.0
,书房,音响,1,可以书房的音响打开好吗,0.0,5.0
,书房,音响,1,能否书房的音响打开一下,0.0,5.0
,书房,音响,1,书房的音响打开，一下,0.0,5.0
,书房,音响,1,请书房的音响打开一下,0.0,5.0
,书房,音响,1,麻烦书房的音响打开行吗,0.0,5.0
,书房,音响,1,帮我书房的音响打开吗,0.0,5.0
,书房,音响,1,帮我打开书房的音响一下,0.0,5.0
,书房,音响,1,帮我打开书房的音响好吗,0.0,5.0
,书房,音响,1,麻烦，打开书房的音响,0.0,5.0
,书房,音响,1,请打开书房的音响吗,0.0,5.0
,书房,音响,1,麻烦打开书房的音响一下,0.0,5.0
,书房,音响,1,能否打开书房的音响吗,0.0,5.0
,书房,音响,1,可以打开书房的音响吗,0.0,5.0
,书房,音响,1,请，打开书房的音响,0.0,5.0
,书房,音响,1,可以打开书房的音响行吗,0.0,5.0
,书房,音响,1,打开书房的音响，一下,0.0,5.0
,书房,音响,1,帮我打开书房的音响吗,0.0,5.0
,书房,音响,1,麻烦打开书房的音响,0.0,5.0
,书房,音响,1,能否，打开书房的音响,0.0,5.0
,书房,音响,1,打开书房的音响行吗,0.0,5.0
,书房,音响,1,打开书房的音响好吗,0.0,5.0
,书房,音响,1,请打开书房的音响,0.0,5.0
,书房,音响,1,请打开书房的音响一下,0.0,5.0
,书房,音响,1,可以，打开书房的音响,0.0,5.0
,书房,音响,1,打开书房的音响，吗,0.0,5.0
,书房,音响,1,能否打开书房的音响行吗,0.0,5.0
,书房,音响,1,帮我，打开书房的音响,0.0,5.0
,书房,音响,1,能否打开书房的音响,0.0,5.0
,书房,音响,1,帮我打开书房的音响,0.0,5.0
,书房,音响,1,可以打开书房的音响好吗,0.0,5.0
,书房,音响,1,请打开书房的音响好吗,0.0,5.0
,书房,音响,1,帮我打开书房的音响行吗,0.0,5.0
,书房,音响,1,打开书房的音响，行吗,0.0,5.0
,书房,音响,1,打开书房的音响吗,0.0,5.0
,书房,音响,1,请打开书房的音响行吗,0.0,5.0
,书房,音响,1,打开书房的音响一下,0.0,5.0
,书房,音响,1,打开书房的音响,0.0,5.0
,书房,音响,1,打开书房的音响，好吗,0.0,5.0
,书房,音响,1,麻烦打开书房的音响好吗,0.0,5.0
,书房,音响,1,麻烦打开书房的音响行吗,0.0,5.0
,书房,音响,1,能否打开书房的音响一下,0.0,5.0
,书房,音响,1,麻烦打开书房的音响吗,0.0,5.0
,书房,音响,1,可以打开书房的音响,0.0,5.0
,书房,音响,1,可以打开书房的音响一下,0.0,5.0
,书房,音响,1,能否打开书房的音响好吗,0.0,5.0
,书房,音响,0,请书房的音响关闭吗,0.0,5.0
,书房,音响,0,书房的音响关闭一下,0.0,5.0
,书房,音响,0,能否书房的音响关闭,0.0,5.0
,书房,音响,0,能否书房的音响关闭好吗,0.0,5.0
,书房,音响,0,请书房的音响关闭,0.0,5.0
,书房,音响,0,书房的音响关闭，吗,0.0,5.0
,书房,音响,0,能否，书房的音响关闭,0.0,5.0
,书房,音响,0,麻烦书房的音响关闭吗,0.0,5.0
,书房,音响,0,可以书房的音响关闭行吗,0.0,5.0
,书房,音响,0,可以书房的音响关闭一下,0.0,5.0
,书房,音响,0,书房的音响关闭吗,0.0,5.0
,书房,音响,0,帮我，书房的音响关闭,0.0,5.0
,书房,音响,0,帮我书房的音响关闭行吗,0.0,5.0
,书房,音响,0,能否书房的音响关闭吗,0.0,5.0
,书房,音响,0,帮我书房的音响关闭好吗,0.0,5.0
,书房,音响,0,麻烦书房的音响关闭行吗,0.0,5.0
,书房,音响,0,书房的音响关闭,0.0,5.0
,书房,音响,0,麻烦书房的音响关闭好吗,0.0,5.0
,书房,音响,0,麻烦书房的音响关闭,0.0,5.0
,书房,音响,0,能否书房的音响关闭一下,0.0,5.0
,书房,音响,0,可以书房的音响关闭好吗,0.0,5.0
,书房,音响,0,可以书房的音响关闭吗,0.0,5.0
,书房,音响,0,麻烦书房的音响关闭一下,0.0,5.0
,书房,音响,0,帮我书房的音响关闭吗,0.0,5.0
,书房,音响,0,书房的音响关闭行吗,0.0,5.0
,书房,音响,0,可以，书房的音响关闭,0.0,5.0
,书房,音响,0,请书房的音响关闭好吗,0.0,5.0
,书房,音响,0,书房的音响关闭，好吗,0.0,5.0
,书房,音响,0,麻烦，书房的音响关闭,0.0,5.0
,书房,音响,0,帮我书房的音响关闭一下,0.0,5.0
,书房,音响,0,能否书房的音响关闭行吗,0.0,5.0
,书房,音响,0,请，书房的音响关闭,0.0,5.0
,书房,音响,0,请书房的音响关闭一下,0.0,5.0
,书房,音响,0,书房的音响关闭，行吗,0.0,5.0
,书房,音响,0,帮我书房的音响关闭,0.0,5.0
,书房,音响,0,请书房的音响关闭行吗,0.0,5.0
,书房,音响,0,书房的音响关闭好吗,0.0,5.0
,书房,音响,0,可以书房的音响关闭,0.0,5.0
,书房,音响,0,书房的音响关闭，一下,0.0,5.0
,书房,音响,0,关闭书房的音响,0.0,5.0
,书房,音响,0,请关闭书房的音响行吗,0.0,5.0
,书房,音响,0,麻烦关闭书房的音响好吗,0.0,5.0
,书房,音响,0,关闭书房的音响，好吗,0.0,5.0
,书房,音响,0,可以关闭书房的音响一下,0.0,5.0
,书房,音响,0,麻烦，关闭书房的音响,0.0,5.0
,书房,音响,0,可以关闭书房的音响好吗,0.0,5.0
,书房,音响,0,关闭书房的音响好吗,0.0,5.0
,书房,音响,0,关闭书房的音响，一下,0.0,5.0
,书房,音响,0,帮我关闭书房的音响,0.0,5.0
,书房,音响,0,关闭书房的音响行吗,0.0,5.0
,书房,音响,0,关闭书房的音响，吗,0.0,5.0
,书房,音响,0,麻烦关闭书房的音响一下,0.0,5.0
,书房,音响,0,请，关闭书房的音响,0.0,5.0
,书房,音响,0,请关闭书房的音响好吗,0.0,5.0
,书房,音响,0,麻烦关闭书房的音响吗,0.0,5.0
,书房,音响,0,关闭书房的音响，行吗,0.0,5.0
,书房,音响,0,可以，关闭书房的音响,0.0,5.0
,书房,音响,0,帮我关闭书房的音响好吗,0.0,5.0
,书房,音响,0,麻烦关闭书房的音响,0.0,5.0
,书房,音响,0,帮我关闭书房的音响吗,0.0,5.0
,书房,音响,0,帮我关闭书房的音响行吗,0.0,5.0
,书房,音响,0,能否关闭书房的音响一下,0.0,5.0
,书房,音响,0,帮我关闭书房的音响一下,0.0,5.0
,书房,音响,0,请关闭书房的音响一下,0.0,5.0
,书房,音响,0,可以关闭书房的音响,0.0,5.0
,书房,音响,0,能否关闭书房的音响,0.0,5.0
,书房,音响,0,能否关闭书房的音响吗,0.0,5.0
,书房,音响,0,请关闭书房的音响吗,0.0,5.0
,书房,音响,0,能否关闭书房的音响好吗,0.0,5.0
,书房,音响,0,能否关闭书房的音响行吗,0.0,5.0
,书房,音响,0,能否，关闭书房的音响,0.0,5.0
,书房,音响,0,麻烦关闭书房的音响行吗,0.0,5.0
,书房,音响,0,可以关闭书房的音响行吗,0.0,5.0
,书房,音响,0,请关闭书房的音响,0.0,5.0
,书房,音响,0,关闭书房的音响吗,0.0,5.0
,书房,音响,0,关闭书房的音响一下,0.0,5.0
,书房,音响,0,帮我，关闭书房的音响,0.0,5.0
,书房,音响,0,可以关闭书房的音响吗,0.0,5.0
,书房,插座,1,能否书房的插座打开好吗,0.0,0.0
,书房,插座,1,可以书房的插座打开一下,0.0,0.0
,书房,插座,1,可以书房的插座打开吗,0.0,0.0
,书房,插座,1,帮我书房的插座打开,0.0,0.0
,书房,插座,1,请书房的插座打开,0.0,0.0
,书房,插座,1,麻烦，书房的插座打开,0.0,0.0
,书房,插座,1,帮我书房的插座打开行吗,0.0,0.0
,书房,插座,1,书房的插座打开，吗,0.0,0.0
,书房,插座,1,书房的插座打开吗,0.0,0.0
,书房,插座,1,可以，书房的插座打开,0.0,0.0
,书房,插座,1,能否书房的插座打开一下,0.0,0.0
,书房,插座,1,书房的插座打开行吗,0.0,0.0
,书房,插座,1,麻烦书房的插座打开好吗,0.0,0.0
,书房,插座,1,帮我书房的插座打开吗,0.0,0.0
,书房,插座,1,帮我，书房的插座打开,0.0,0.0
,书房,插座,1,书房的插座打开一下,0.0,0.0
,书房,插座,1,能否书房的插座打开,0.0,0.0
,书房,插座,1,请，书房的插座打开,0.0,0.0
,书房,插座,1,可以书房的插座打开好吗,0.0,0.0
,书房,插座,1,请书房的插座打开一下,0.0,0.0
,书房,插座,1,能否书房的插座打开吗,0.0,0.0
,书房,插座,1,书房的插座打开，一下,0.0,0.0
,书房,插座,1,麻烦书房的插座打开吗,0.0,0.0
,书房,插座,1,帮我书房的插座打开好吗,0.0,0.0
,书房,插座,1,请书房的插座打开吗,0.0,0.0
,书房,插座,1,请书房的插座打开行吗,0.0,0.0
,书房,插座,1,麻烦书房的插座打开一下,0.0,0.0
,书房,插座,1,麻烦书房的插座打开行吗,0.0,0.0
,书房,插座,1,可以书房的插座打开行吗,0.0,0.0
,书房,插座,1,书房的插座打开,0.0,0.0
,书房,插座,1,书房的插座打开，好吗,0.0,0.0
,书房,插座,1,请书房的插座打开好吗,0.0,0.0
,书房,插座,1,可以书房的插座打开,0.0,0.0
,书房,插座,1,书房的插座打开好吗,0.0,0.0
,书房,插座,1,能否，书房的插座打开,0.0,0.0
,书房,插座,1,书房的插座打开，行吗,0.0,0.0
,书房,插座,1,麻烦书房的插座打开,0.0,0.0
,书房,插座,1,帮我书房的插座打开一下,0.0,0.0
,书房,插座,1,能否书房的插座打开行吗,0.0,0.0
,书房,插座,1,可以打开书房的插座吗,0.0,0.0
,书房,插座,1,能否打开书房的插座一下,0.0,0.0
,书房,插座,1,能否打开书房的插座吗,0.0,0.0
,书房,插座,1,麻烦打开书房的插座,0.0,0.0
,书房,插座,1,帮我，打开书房的插座,0.0,0.0
,书房,插座,1,打开书房的插座行吗,0.0,0.0
,书房,插座,1,打开书房的插座，行吗,0.0,0.0
,书房,插座,1,麻烦打开书房的插座好吗,0.0,0.0
,书房,插座,1,打开书房的插座好吗,0.0,0.0
,书房,插座,1,帮我打开书房的插座行吗,0.0,0.0
,书房,插座,1,能否打开书房的插座,0.0,0.0
,书房,插座,1,可以，打开书房的插座,0.0,0.0
,书房,插座,1,请打开书房的插座吗,0.0,0.0
,书房,插座,1,帮我打开书房的插座一下,0.0,0.0
,书房,插座,1,帮我打开书房的插座好吗,0.0,0.0
,书房,插座,1,打开书房的插座，好吗,0.0,0.0
,书房,插座,1,麻烦，打开书房的插座,0.0,0.0
,书房,插座,1,麻烦打开书房的插座行吗,0.0,0.0
,书房,插座,1,打开书房的插座，吗,0.0,0.0
,书房,插座,1,能否打开书房的插座好吗,0.0,0.0
,书房,插座,1,打开书房的插座吗,0.0,0.0
,书房,插座,1,可以打开书房的插座,0.0,0.0
,书房,插座,1,麻烦打开书房的插座吗,0.0,0.0
,书房,插座,1,请打开书房的插座一下,0.0,0.0
,书房,插座,1,可以打开书房的插座一下,0.0,0.0
,书房,插座,1,可以打开书房的插座好吗,0.0,0.0
,书房,插座,1,请打开书房的插座行吗,0.0,0.0
,书房,插座,1,请，打开书房的插座,0.0,0.0
,书房,插座,1,打开书房的插座,0.0,0.0
,书房,插座,1,麻烦打开书房的插座一下,0.0,0.0
,书房,插座,1,请打开书房的插座,0.0,0.0
,书房,插座,1,帮我打开书房的插座,0.0,0.0
,书房,插座,1,请打开书房的插座好吗,0.0,0.0
,书房,插座,1,帮我打开书房的插座吗,0.0,0.0
,书房,插座,1,打开书房的插座，一下,0.0,0.0
,书房,插座,1,打开书房的插座一下,0.0,0.0
,书房,插座,1,可以打开书房的插座行吗,0.0,0.0
,书房,插座,1,能否打开书房的插座行吗,0.0,0.0
,书房,插座,1,能否，打开书房的插座,0.0,0.0
,书房,插座,0,帮我书房的插座关闭行吗,0.0,0.0
,书房,插座,0,能否书房的插座关闭,0.0,0.0
,书房,插座,0,可以书房的插座关闭一下,0.0,0.0
,书房,插座,0,书房的插座关闭，一下,0.0,0.0
,书房,插座,0,请书房的插座关闭,0.0,0.0
,书房,插座,0,可以书房的插座关闭,0.0,0.0
,书房,插座,0,麻烦，书房的插座关闭,0.0,0.0
,书房,插座,0,帮我书房的插座关闭,0.0,0.0
,书房,插座,0,书房的插座关闭，吗,0.0,0.0
,书房,插座,0,帮我书房的插座关闭吗,0.0,0.0
,书房,插座,0,麻烦书房的插座关闭行吗,0.0,0.0
,书房,插座,0,能否书房的插座关闭吗,0.0,0.0
,书房,插座,0,能否书房的插座关闭行吗,0.0,0.0
,书房,插座,0,可以书房的插座关闭行吗,0.0,0.0
,书房,插座,0,帮我，书房的插座关闭,0.0,0.0
,书房,插座,0,书房的插座关闭,0.0,0.0
,书房,插座,0,请书房的插座关闭一下,0.0,0.0
,书房,插座,0,书房的插座关闭行吗,0.0,0.0
,书房,插座,0,书房的插座关闭，好吗,0.0,0.0
,书房,插座,0,请书房的插座关闭行吗,0.0,0.0
,书房,插座,0,麻烦书房的插座关闭,0.0,0.0
,书房,插座,0,可以书房的插座关闭吗,0.0,0.0
,书房,插座,0,能否，书房的插座关闭,0.0,0.0
,书房,插座,0,帮我书房的插座关闭一下,0.0,0.0
,书房,插座,0,书房的插座关闭好吗,0.0,0.0
,书房,插座,0,书房的插座关闭一下,0.0,0.0
,书房,插座,0,可以书房的插座关闭好吗,0.0,0.0
,书房,插座,0,请书房的插座关闭好吗,0.0,0.0
,书房,插座,0,可以，书房的插座关闭,0.0,0.0
,书房,插座,0,麻烦书房的插座关闭一下,0.0,0.0
,书房,插座,0,书房的插座关闭吗,0.0,0.0
,书房,插座,0,能否书房的插座关闭一下,0.0,0.0
,书房,插座,0,书房的插座关闭，行吗,0.0,0.0
,书房,插座,0,帮我书房的插座关闭好吗,0.0,0.0
,书房,插座,0,请，书房的插座关闭,0.0,0.0
,书房,插座,0,麻烦书房的插座关闭吗,0.0,0.0
,书房,插座,0,能否书房的插座关闭好吗,0.0,0.0
,书房,插座,0,请书房的插座关闭吗,0.0,0.0
,书房,插座,0,麻烦书房的插座关闭好吗,0.0,0.0
,书房,插座,0,可以关闭书房的插座好吗,0.0,0.0
,书房,插座,0,请，关闭书房的插座,0.0,0.0
,书房,插座,0,麻烦关闭书房的插座一下,0.0,0.0
,书房,插座,0,请关闭书房的插座一下,0.0,0.0
,书房,插座,0,帮我，关闭书房的插座,0.0,0.0
,书房,插座,0,关闭书房的插座，一下,0.0,0.0
,书房,插座,0,麻烦关闭书房的插座吗,0.0,0.0
,书房,插座,0,能否关闭书房的插座,0.0,0.0
,书房,插座,0,麻烦关闭书房的插座,0.0,0.0
,书房,插座,0,关闭书房的插座一下,0.0,0.0
,书房,插座,0,可以关闭书房的插座一下,0.0,0.0
,书房,插座,0,可以关闭书房的插座吗,0.0,0.0
,书房,插座,0,麻烦关闭书房的插座好吗,0.0,0.0
,书房,插座,0,能否关闭书房的插座吗,0.0,0.0
,书房,插座,0,帮我关闭书房的插座好吗,0.0,0.0
,书房,插座,0,麻烦关闭书房的插座行吗,0.0,0.0
,书房,插座,0,能否，关闭书房的插座,0.0,0.0
,书房,插座,0,关闭书房的插座行吗,0.0,0.0
,书房,插座,0,帮我关闭书房的插座一下,0.0,0.0
,书房,插座,0,请关闭书房的插座好吗,0.0,0.0
,书房,插座,0,请关闭书房的插座,0.0,0.0
,书房,插座,0,关闭书房的插座,0.0,0.0
,书房,插座,0,能否关闭书房的插座一下,0.0,0.0
,书房,插座,0,关闭书房的插座，吗,0.0,0.0
,书房,插座,0,关闭书房的插座吗,0.0,0.0
,书房,插座,0,帮我关闭书房的插座行吗,0.0,0.0
,书房,插座,0,请关闭书房的插座吗,0.0,0.0
,书房,插座,0,麻烦，关闭书房的插座,0.0,0.0
,书房,插座,0,可以关闭书房的插座行吗,0.0,0.0
,书房,插座,0,可以关闭书房的插座,0.0,0.0
,书房,插座,0,可以，关闭书房的插座,0.0,0.0
,书房,插座,0,关闭书房的插座好吗,0.0,0.0
,书房,插座,0,帮我关闭书房的插座吗,0.0,0.0
,书房,插座,0,能否关闭书房的插座好吗,0.0,0.0
,书房,插座,0,能否关闭书房的插座行吗,0.0,0.0
,书房,插座,0,关闭书房的插座，好吗,0.0,0.0
,书房,插座,0,请关闭书房的插座行吗,0.0,0.0
,书房,插座,0,帮我关闭书房的插座,0.0,0.0
,书房,插座,0,关闭书房的插座，行吗,0.0,0.0
,阳台,灯,1,请阳台的灯打开,5.0,1.0
,阳台,灯,1,帮我阳台的灯打开行吗,5.0,1.0
,阳台,灯,1,能否阳台的灯打开好吗,5.0,1.0
,阳台,灯,1,阳台的灯打开好吗,5.0,1.0
,阳台,灯,1,能否阳台的灯打开吗,5.0,1.0
,阳台,灯,1,帮我阳台的灯打开,5.0,1.0
,阳台,灯,1,阳台的灯打开,5.0,1.0
,阳台,灯,1,能否阳台的灯打开,5.0,1.0
,阳台,灯,1,可以，阳台的灯打开,5.0,1.0
,阳台,灯,1,可以阳台的灯打开,5.0,1.0
,阳台,灯,1,帮我阳台的灯打开一下,5.0,1.0
,阳台,灯,1,麻烦阳台的灯打开,5.0,1.0
,阳台,灯,1,请阳台的灯打开吗,5.0,1.0
,阳台,灯,1,麻烦，阳台的灯打开,5.0,1.0
,阳台,灯,1,请阳台的灯打开一下,5.0,1.0
,阳台,灯,1,能否阳台的灯打开一下,5.0,1.0
,阳台,灯,1,可以阳台的灯打开行吗,5.0,1.0
,阳台,灯,1,可以阳台的灯打开好吗,5.0,1.0
,阳台,灯,1,请阳台的灯打开好吗,5.0,1.0
,阳台,灯,1,阳台的灯打开，行吗,5.0,1.0
,阳台,灯,1,阳台的灯打开，一下,5.0,1.0
,阳台,灯,1,可以阳台的灯打开吗,5.0,1.0
,阳台,灯,1,帮我阳台的灯打开吗,5.0,1.0
,阳台,灯,1,阳台的灯打开行吗,5.0,1.0
,阳台,灯,1,阳台的灯打开吗,5.0,1.0
,阳台,灯,1,请，阳台的灯打开,5.0,1.0
,阳台,灯,1,阳台的灯打开，好吗,5.0,1.0
,阳台,灯,1,能否阳台的灯打开行吗,5.0,1.0
,阳台,灯,1,帮我阳台的灯打开好吗,5.0,1.0
,阳台,灯,1,可以阳台的灯打开一下,5.0,1.0
,阳台,灯,1,麻烦阳台的灯打开一下,5.0,1.0
,阳台,灯,1,麻烦阳台的灯打开吗,5.0,1.0
,阳台,灯,1,能否，阳台的灯打开,5.0,1.0
,阳台,灯,1,请阳台的灯打开行吗,5.0,1.0
,阳台,灯,1,阳台的灯打开，吗,5.0,1.0
,阳台,灯,1,阳台的灯打开一下,5.0,1.0
,阳台,灯,1,麻烦阳台的灯打开好吗,5.0,1.0
,阳台,灯,1,麻烦阳台的灯打开行吗,5.0,1.0
,阳台,灯,1,帮我，阳台的灯打开,5.0,1.0
,阳台,灯,1,麻烦打开阳台的灯吗,5.0,1.0
,阳台,灯,1,可以，打开阳台的灯,5.0,1.0
,阳台,灯,1,能否，打开阳台的灯,5.0,1.0
,阳台,灯,1,打开阳台的灯一下,5.0,1.0
,阳台,灯,1,打开阳台的灯行吗,5.0,1.0
,阳台,灯,1,请打开阳台的灯吗,5.0,1.0
,阳台,灯,1,麻烦打开阳台的灯好吗,5.0,1.0
,阳台,灯,1,请打开阳台的灯一下,5.0,1.0
,阳台,灯,1,可以打开阳台的灯,5.0,1.0
,阳台,灯,1,能否打开阳台的灯一下,5.0,1.0
,阳台,灯,1,帮我打开阳台的灯,5.0,1.0
,阳台,灯,1,可以打开阳台的灯吗,5.0,1.0
,阳台,灯,1,能否打开阳台的灯好吗,5.0,1.0
,阳台,灯,1,可以打开阳台的灯好吗,5.0,1.0
,阳台,灯,1,打开阳台的灯,5.0,1.0
,阳台,灯,1,可以打开阳台的灯一下,5.0,1.0
,阳台,灯,1,麻烦，打开阳台的灯,5.0,1.0
,阳台,灯,1,能否打开阳台的灯,5.0,1.0
,阳台,灯,1,打开阳台的灯吗,5.0,1.0
,阳台,灯,1,帮我打开阳台的灯吗,5.0,1.0
,阳台,灯,1,请打开阳台的灯好吗,5.0,1.0
,阳台,灯,1,请打开阳台的灯行吗,5.0,1.0
,阳台,灯,1,帮我打开阳台的灯一下,5.0,1.0
,阳台,灯,1,打开阳台的灯，好吗,5.0,1.0
,阳台,灯,1,麻烦打开阳台的灯行吗,5.0,1.0
,阳台,灯,1,打开阳台的灯，吗,5.0,1.0
,阳台,灯,1,帮我，打开阳台的灯,5.0,1.0
,阳台,灯,1,可以打开阳台的灯行吗,5.0,1.0
,阳台,灯,1,打开阳台的灯，行吗,5.0,1.0
,阳台,灯,1,麻烦打开阳台的灯一下,5.0,1.0
,阳台,灯,1,帮我打开阳台的灯行吗,5.0,1.0
,阳台,灯,1,打开阳台的灯好吗,5.0,1.0
,阳台,灯,1,能否打开阳台的灯吗,5.0,1.0
,阳台,灯,1,麻烦打开阳台的灯,5.0,1.0
,阳台,灯,1,请打开阳台的灯,5.0,1.0
,阳台,灯,1,请，打开阳台的灯,5.0,1.0
,阳台,灯,1,能否打开阳台的灯行吗,5.0,1.0
,阳台,灯,1,打开阳台的灯，一下,5.0,1.0
,阳台,灯,1,帮我打开阳台的灯好吗,5.0,1.0
,阳台,灯,0,帮我阳台的灯关闭一下,5.0,1.0
,阳台,灯,0,能否阳台的灯关闭行吗,5.0,1.0
,阳台,灯,0,阳台的灯关闭行吗,5.0,1.0
,阳台,灯,0,请阳台的灯关闭吗,5.0,1.0
,阳台,灯,0,能否阳台的灯关闭好吗,5.0,1.0
,阳台,灯,0,能否阳台的灯关闭吗,5.0,1.0
,阳台,灯,0,可以阳台的灯关闭好吗,5.0,1.0
,阳台,灯,0,请阳台的灯关闭,5.0,1.0
,阳台,灯,0,阳台的灯关闭吗,5.0,1.0
,阳台,灯,0,麻烦阳台的灯关闭,5.0,1.0
,阳台,灯,0,能否阳台的灯关闭,5.0,1.0
,阳台,灯,0,麻烦阳台的灯关闭好吗,5.0,1.0
,阳台,灯,0,帮我阳台的灯关闭行吗,5.0,1.0
,阳台,灯,0,请阳台的灯关闭一下,5.0,1.0
,阳台,灯,0,阳台的灯关闭，吗,5.0,1.0
,阳台,灯,0,麻烦阳台的灯关闭行吗,5.0,1.0
,阳台,灯,0,阳台的灯关闭好吗,5.0,1.0
,阳台,灯,0,可以阳台的灯关闭行吗,5.0,1.0
,阳台,灯,0,可以阳台的灯关闭,5.0,1.0
,阳台,灯,0,帮我阳台的灯关闭好吗,5.0,1.0
,阳台,灯,0,请阳台的灯关闭好吗,5.0,1.0
,阳台,灯,0,阳台的灯关闭,5.0,1.0
,阳台,灯,0,可以，阳台的灯关闭,5.0,1.0
,阳台,灯,0,能否，阳台的灯关闭,5.0,1.0
,阳台,灯,0,能否阳台的灯关闭一下,5.0,1.0
,阳台,灯,0,请阳台的灯关闭行吗,5.0,1.0
,阳台,灯,0,麻烦阳台的灯关闭吗,5.0,1.0
,阳台,灯,0,麻烦阳台的灯关闭一下,5.0,1.0
,阳台,灯,0,帮我阳台的灯关闭吗,5.0,1.0
,阳台,灯,0,阳台的灯关闭一下,5.0,1.0
,阳台,灯,0,可以阳台的灯关闭一下,5.0,1.0
,阳台,灯,0,帮我，阳台的灯关闭,5.0,1.0
,阳台,灯,0,麻烦，阳台的灯关闭,5.0,1.0
,阳台,灯,0,阳台的灯关闭，行吗,5.0,1.0
,阳台,灯,0,可以阳台的灯关闭吗,5.0,1.0
,阳台,灯,0,请，阳台的灯关闭,5.0,1.0
,阳台,灯,0,帮我阳台的灯关闭,5.0,1.0
,阳台,灯,0,阳台的灯关闭，好吗,5.0,1.0
,阳台,灯,0,阳台的灯关闭，一下,5.0,1.0
,阳台,灯,0,关闭阳台的灯行吗,5.0,1.0
,阳台,灯,0,可以关闭阳台的灯一下,5.0,1.0
,阳台,灯,0,能否关闭阳台的灯好吗,5.0,1.0
,阳台,灯,0,请关闭阳台的灯,5.0,1.0
,阳台,灯,0,关闭阳台的灯，吗,5.0,1.0
,阳台,灯,0,关闭阳台的灯一下,5.0,1.0
,阳台,灯,0,请，关闭阳台的灯,5.0,1.0
,阳台,灯,0,关闭阳台的灯，行吗,5.0,1.0
,阳台,灯,0,帮我关闭阳台的灯一下,5.0,1.0
,阳台,灯,0,帮我关闭阳台的灯吗,5.0,1.0
,阳台,灯,0,帮我关闭阳台的灯行吗,5.0,1.0
,阳台,灯,0,麻烦关闭阳台的灯一下,5.0,1.0
,阳台,灯,0,麻烦关闭阳台的灯,5.0,1.0
,阳台,灯,0,可以，关闭阳台的灯,5.0,1.0
,阳台,灯,0,麻烦，关闭阳台的灯,5.0,1.0
,阳台,灯,0,可以关闭阳台的灯行吗,5.0,1.0
,阳台,灯,0,麻烦关闭阳台的灯行吗,5.0,1.0
,阳台,灯,0,能否关闭阳台的灯一下,5.0,1.0
,阳台,灯,0,关闭阳台的灯，好吗,5.0,1.0
,阳台,灯,0,能否关闭阳台的灯,5.0,1.0
,阳台,灯,0,帮我关闭阳台的灯,5.0,1.0
,阳台,灯,0,可以关闭阳台的灯好吗,5.0,1.0
,阳台,灯,0,麻烦关闭阳台的灯吗,5.0,1.0
,阳台,灯,0,关闭阳台的灯，一下,5.0,1.0
,阳台,灯,0,可以关闭阳台的灯,5.0,1.0
,阳台,灯,0,麻烦关闭阳台的灯好吗,5.0,1.0
,阳台,灯,0,能否，关闭阳台的灯,5.0,1.0
,阳台,灯,0,关闭阳台的灯,5.0,1.0
,阳台,灯,0,能否关闭阳台的灯吗,5.0,1.0
,阳台,灯,0,请关闭阳台的灯一下,5.0,1.0
,阳台,灯,0,帮我，关闭阳台的灯,5.0,1.0
,阳台,灯,0,关闭阳台的灯好吗,5.0,1.0
,阳台,灯,0,请关闭阳台的灯行吗,5.0,1.0
,阳台,灯,0,请关闭阳台的灯好吗,5.0,1.0
,阳台,灯,0,关闭阳台的灯吗,5.0,1.0
